State,Account Length,Area Code,Phone,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn?
CO,140,677,483-3141,no,yes,600,0.0019264712087538,7,0.7203512148449231,2.513193147304704,1,6.987533954337148,2.4279375903648965,200,4.64137875285101,6.345836274813215,1,5.53074624428797,6,False.
SD,94,836,275-4285,yes,no,0,3.523443298825307,0,6.086794095608688,7.23884113191828,2,2.231197662773469,6.3169936642523545,250,1.612540148689778,4.045228242380933,7,8.447350155062328,5,False.
RI,184,827,338-1701,yes,no,0,5.864078014314744,4,5.898519910516636,5.138028842053155,3,4.893845272828406,3.782471784920965,250,6.443398323218279,3.991450609108868,5,2.437790175361485,7,True.
MD,88,776,679-9684,no,yes,400,7.756174746558624,5,6.08567069807537,3.8276134112912703,4,6.620408837772179,4.270962326977074,150,6.759574237774861,4.7540639441048365,4,3.5017297952557613,5,True.
FL,133,707,295-7586,no,no,0,0.8513656521017126,1,3.05338272348352,3.084311708501469,0,3.961519688904689,3.8595466989126974,200,2.399856642666536,3.340162935344204,5,6.8146249041594285,6,False.
NH,42,787,471-7581,yes,yes,600,9.664225771817664,2,6.753140096735899,2.926118391628988,3,7.132897204274392,7.297838414085262,250,5.82636354555938,7.137103224046334,8,0.5782820933138764,8,False.
PA,68,806,874-9331,no,no,0,7.2698040197598415,4,2.6958705947599078,3.0452349130950616,3,8.240531297988381,3.761687785028848,0,7.305993572933024,4.99787699594076,3,4.81371375703527,7,True.
MT,155,778,161-9196,no,yes,700,8.203779317678105,2,6.925730047679714,6.269616969159529,3,5.356910052340095,6.52861517874173,250,4.630069417343015,5.11261136555328,8,4.918944365406195,6,False.
AL,183,657,966-3575,yes,yes,600,1.0083598269077227,1,3.812176971483456,0.7326473017382531,4,3.636413285276213,6.154032661021925,250,2.5210757206107357,6.699657614281145,6,2.526487870771471,5,False.
AL,35,657,171-5177,yes,no,0,5.965923274573889,5,5.310870923657402,4.027013195378516,3,5.747630157949423,3.0993885463424826,350,6.100274962838608,6.606423614647319,9,1.2250593318070306,8,False.
OK,163,797,640-9305,yes,yes,200,7.411245005896757,2,8.079090873284398,5.2785848488153055,5,5.255988276145642,4.236007615531523,200,5.265362198328395,4.543644148702365,5,4.0729156895663605,5,True.
NH,7,787,922-5043,yes,yes,300,0.1683437376729406,4,3.750295225107326,5.354701251194725,6,2.228637303050365,3.733688049898843,300,4.007932158076281,4.022661593632274,3,4.582692545242849,5,False.
DC,72,686,781-6087,yes,no,0,8.634996795827412,4,6.559660716735802,8.4954809789031,2,5.936650777351692,5.250841067905591,150,4.959772447962872,5.802490424983231,6,7.023212150299221,5,True.
OH,155,797,963-3242,yes,yes,500,2.6569579902897527,4,2.485619730674952,1.936888200136472,1,4.942038295249663,5.226906550191133,50,4.660070905507429,6.346863883270888,3,4.160172292738055,7,True.
DC,172,686,283-7930,yes,yes,400,5.4900541691573626,4,6.674652713349103,7.267277881337794,4,2.9060535447315963,3.2090546714257138,250,5.580291895667005,3.763614886268474,8,1.8837755471993445,7,True.
KY,91,758,276-3883,no,no,0,7.665168976269744,2,6.54584433206662,2.612873918990116,4,5.786152912253126,5.802081666034563,250,5.443507403734131,4.540371267769644,9,0.2230627149878259,7,False.
SD,29,836,612-9778,no,no,0,1.991246826964927,2,5.420743631331941,3.974611639966788,5,2.3506999654895457,4.654911692964129,200,3.923052014479096,5.12571369626268,4,3.677840315235928,6,False.
WV,159,878,558-1303,no,yes,700,1.620248958428638,1,3.470276473865291,2.7512777862783446,0,3.9636292159228654,3.926655925746659,350,3.855763076326798,3.66220816327008,7,1.722784492750522,8,False.
IN,134,737,617-6823,yes,yes,400,6.527414034673062,3,9.366701519733365,9.499503291539275,8,2.872758871360971,3.7625475230057375,350,5.295056141239232,5.10751074395183,4,7.65936369343491,3,False.
ID,172,736,334-9728,no,no,0,2.3431444377660364,2,0.7752221799891581,1.502201652156165,0,3.900453610915232,3.3041084788708748,100,3.543286783681806,5.919033020615144,5,1.546330475609865,7,False.
MD,89,776,830-6102,no,no,0,12.160043396651336,4,7.00313426016856,5.662815101377997,1,9.456434218279384,4.51272811643828,350,6.872288547182166,5.5477939420785525,10,1.7628339886081954,9,False.
AK,109,657,106-8047,yes,yes,500,3.848942118627785,3,3.0646066997982184,3.4384187751398936,2,3.500655153054895,4.703801115553345,200,6.696541107123926,3.492173646263512,6,0.3065493027012795,7,True.
CA,171,676,992-2529,no,yes,500,10.483478079156104,5,6.236855364872145,7.340559900723926,0,8.06463976490469,4.10504118810189,100,5.982746289636599,5.952831195166314,6,7.454600819941886,4,True.
DE,166,686,962-1524,yes,yes,400,0.4092608576564851,4,3.8277072458590258,4.692223144813738,4,2.3209225360308228,2.015398552854795,250,2.884468820793299,6.540823636877249,6,4.360235302125448,5,False.
IA,141,736,174-5224,no,no,0,1.6671089522599676,6,0.2685275756632599,2.3029150640750107,2,4.324411967909656,0.0790911327982382,200,4.277142235620757,3.843823354373636,7,0.3363158320518193,9,False.
HI,28,727,302-9309,no,no,0,4.268303471565465,3,4.034766202951007,5.16145709277072,0,4.840996462409551,4.197621773590631,150,4.264720911863805,6.097620071443629,5,5.634291932733268,6,True.
DE,183,686,661-8411,yes,yes,700,4.727041050984889,5,2.631786461327875,6.781581966758517,2,5.641327085581761,3.412401615906858,150,4.943105735597047,5.003600375806937,6,5.751670941278118,7,True.
TN,89,847,513-9390,no,no,0,1.2439918469382594,5,1.44454070193146,0.5220603741075589,6,3.903203043280695,4.9461169794521,350,3.004162942998115,6.223144358963133,5,2.36932261556423,4,False.
NV,54,788,330-7816,yes,yes,700,0.7900867000700655,6,1.1124731594761768,4.40515697206882,1,5.215659304430973,1.4469245151090715,400,4.61854573356549,3.927020027821516,7,1.0389053721912165,9,False.
NY,54,788,776-3011,yes,yes,500,4.401763040514558,3,4.294746459600066,6.197818717039177,2,3.5522769043127997,4.107052409862912,250,5.154764107860482,5.4472042729860295,7,3.599866406021798,5,True.
SC,45,836,233-5765,yes,yes,100,13.236643707634023,3,11.00768366234702,5.549737173516806,6,7.471501780899766,3.314792618451704,150,7.737305340022786,6.121551211876896,7,3.124119232564832,3,True.
AL,47,657,455-6344,yes,no,0,3.750855926380288,1,1.9880754131870475,3.799135824069861,5,0.1994207218617463,4.6890904197508485,300,3.102832426765125,4.2899795839060815,2,4.6734895305582365,5,False.
CA,190,676,953-4406,no,yes,100,15.2995559082939,2,9.842835979716652,7.947565763275019,3,9.807508687786536,5.105230141887897,150,5.790697120658444,6.451969776121265,8,7.999167062838293,1,True.
WA,95,876,997-7201,no,no,0,4.168436183662209,4,3.3053573130808536,5.114157952152287,1,5.289609146395365,4.907487381762191,250,5.417720774756866,3.415686356792389,4,4.34574685346422,7,False.
NM,108,787,588-2668,no,yes,500,1.9815517077881493,6,4.8078252433781214,6.8828217130602285,6,1.1738331671423152,1.2384405137360956,350,0.6260187253289704,3.11465987930364,7,6.376852289449121,3,False.
OH,100,797,247-3247,yes,yes,500,5.649172653420252,2,4.416468306831311,7.747551769219516,2,4.708905944179304,6.099005124770564,300,4.130891080693353,5.959884516467433,6,7.233781183492178,4,False.
VT,121,868,230-3239,yes,no,0,9.145964601811318,4,7.138047725104989,7.571471980321997,1,8.147482491622933,1.6887656040742245,150,5.565968040561876,5.806684104393483,5,8.352152821227754,5,True.
WV,111,878,857-3834,no,no,0,1.5273803397478276,1,1.756385968098544,1.9684845220235203,2,4.714744613470246,2.2657520610034467,300,5.150306457132058,6.46042061355331,7,0.2906825629790122,8,False.
UT,83,858,803-4786,no,yes,400,2.976306747860334,4,7.131357164634355,5.575532997405788,5,4.3598239244495165,3.729012558537771,300,4.4520686737176245,4.0822929811011175,0,6.187047379546913,8,True.
GA,87,716,535-5315,yes,yes,200,5.252127981890016,3,8.075536274429716,6.770947058137976,8,2.401992279702064,4.586889763802925,200,4.498735841455975,4.679981817566604,5,5.654070090029938,4,False.
MD,8,776,669-8676,yes,yes,200,11.929955467110918,1,7.5843625160976575,8.265883885065303,0,9.148974478760165,3.3644407675857133,250,6.499283943777646,5.121940929208815,5,7.806860635715877,4,True.
FL,113,707,865-3870,no,no,0,5.5338690805544495,3,3.8894428630069378,4.782549549574067,0,6.021168006566619,3.921092770249664,300,6.4551228111396295,4.055952490125783,5,2.4719467711615466,9,False.
MT,126,778,366-2843,no,yes,700,4.364457043436558,4,3.385224755852395,4.679554342011749,1,5.968890651735375,4.606474507338785,300,4.844693627653681,5.344346036193423,5,5.037362512758779,5,False.
MD,39,776,115-4996,yes,no,0,9.258944391095737,2,9.113841418891468,5.8744863164648535,5,5.794420490955069,4.20386327864512,200,5.44619772770839,4.969739329635928,6,5.592317329234815,4,True.
TN,150,847,993-9398,yes,no,0,0.688055932260137,3,1.617539694645954,0.736563548562347,1,4.519893383580657,2.704656281514044,250,1.749908054113336,3.748287545808711,9,2.295673489342658,7,False.
MT,134,778,480-1314,yes,no,0,4.60948231933355,5,1.225064115768831,4.1251018496618,5,1.2534217603083446,2.9806214646245577,300,1.377685029687865,3.81536972241166,3,6.383501752856555,4,False.
VT,158,868,347-6705,yes,yes,1000,10.325931894902578,2,8.005728553480033,7.760196456692073,1,7.364743588860989,4.728207824626279,350,5.808678705512204,4.932800224837705,6,7.039699698988681,6,False.
NE,11,786,319-7337,no,yes,700,0.1133278208519366,4,1.5238684214752445,4.37577968115122,0,3.7226723001219097,2.4135746937660487,250,3.5312239738599738,6.260214550929345,6,4.883163533696861,6,False.
WI,103,877,113-1209,yes,yes,500,5.532527933651339,7,5.376943589656437,6.50878035799959,4,6.008477077189955,4.003404087935921,350,4.739268576571154,5.066703951713301,6,3.225194431458309,7,False.
KY,2,758,470-1167,yes,yes,300,8.7115812508171,2,4.507750619149145,4.07580366753808,2,9.489322871419963,4.671610161737877,50,5.761406389089658,5.866667972710888,2,8.156816720114158,6,True.
MD,64,776,996-1963,yes,yes,400,0.0601804792257221,5,3.613907475369965,4.702669998590674,5,3.0469406068459124,4.301447334680248,200,1.5766821842113283,5.06323305868961,4,7.675334715672602,3,False.
SD,24,836,918-8236,yes,yes,400,7.008522643706936,3,6.355488612171032,4.893563227989616,2,5.576847727466531,2.777740461246551,150,6.172131854893646,5.285883920865299,6,3.70223322446931,6,True.
IN,57,737,813-7141,yes,no,0,4.929646096046613,1,3.85449692579235,0.4578235385115778,0,5.619013121795402,4.217386635131458,150,5.579954529628674,5.20760590208767,7,0.7361906894501482,7,False.
MS,182,778,970-2299,no,yes,400,3.785648368104946,4,5.535212212173423,5.309777495877088,6,2.4822221879367388,4.251949485683558,250,5.185586416848127,6.760575306120357,7,1.7057834772151046,5,True.
CO,51,677,852-9854,yes,no,0,9.537301139438586,2,7.911526208501431,7.176195956967617,3,6.74158539129848,4.67666447962076,150,4.659055832201734,7.7643956395370815,6,8.400175506703427,3,True.
SD,55,836,739-3337,no,no,0,7.611680136398094,5,7.943001064423571,5.502278340160968,6,3.9414033642319968,3.855504393208884,150,6.34629071758233,5.432921303335501,8,0.8253847780484751,6,True.
TX,170,848,461-4662,yes,no,0,3.106876748708715,3,2.3829926812279703,4.376942684135922,0,5.787920950794358,5.49970054655468,300,3.253439001757565,4.177663210706045,5,6.440684035072458,5,False.
WY,61,878,967-4502,no,yes,500,4.7398025962454025,4,7.004919861439889,6.85463330321082,5,2.940990563851798,3.9282621548592696,250,4.43622163728361,3.929095387480907,7,4.477622141795472,5,True.
IA,81,736,743-3705,no,yes,300,0.3074024085252667,4,3.977500879920074,6.4969605340472505,5,1.6681008604107483,1.712499039681104,250,4.583692141022434,5.40195515496735,2,6.777576554437721,3,False.
UT,97,858,211-7236,no,no,0,9.853028430462096,4,6.572423671896072,9.178993372585438,1,6.641426301796082,3.1303676393737887,250,6.147894614232209,5.375856191323031,9,5.633155739587883,4,True.
AR,2,658,191-8280,no,yes,400,7.35309454579334,5,7.110511546268343,7.930409459346823,7,5.526458622684352,6.111200890767579,300,4.453210392104724,5.762774600638193,5,7.393566927747903,3,False.
MN,136,777,217-1912,no,yes,700,1.3080840351670373,3,2.593380523277255,3.5316437075482323,2,2.351322320016943,3.799771831628848,200,2.311505159785721,6.146108401779194,4,6.897427166387121,4,False.
VT,134,868,114-7878,no,no,0,13.64752238963972,1,9.055602647885545,7.543267210167306,0,9.00837321704337,3.02352338695003,150,7.632026533206388,4.349759784840909,6,5.045708494345496,5,True.
TX,189,848,182-4465,yes,yes,300,11.098513458248044,2,6.524079012247898,6.798985985231365,1,8.728080020058545,4.132633362524456,50,5.133013832222292,5.836759905353301,7,8.41712261781641,4,True.
VT,171,868,979-1225,no,no,0,1.0057609952601538,3,3.231018324741908,4.267667683379724,1,4.174283082653695,2.1507464633237383,250,3.6399962651443953,5.086301229098752,4,7.273039920874739,4,False.
MI,87,777,874-3992,no,no,0,10.917078549310702,2,9.954560577169485,6.127285191937737,6,6.732009363758932,4.5539166102185735,200,6.362186633769271,4.753394077928505,5,4.303407625353276,5,True.
RI,51,827,560-7117,no,no,0,1.7949797359119637,2,6.195693524065046,2.698244472577644,9,2.236894239338864,4.015988256184866,400,4.771752102660815,5.409362872882877,5,1.4724665736173828,4,False.
IL,152,737,729-9696,no,yes,800,3.801242219614001,1,6.115843104271386,4.246514652597428,6,3.0863906900803717,5.071615310190817,550,4.76205669386275,6.80765591063266,8,0.7608193866056716,7,False.
AK,167,657,416-3352,yes,yes,600,4.92984509666116,4,3.045018289287669,3.78424516487084,2,6.381860316471434,6.079107835922963,150,5.344379537537701,6.303716336735821,2,6.749502068748742,4,True.
NV,8,788,164-5613,no,no,0,5.048468339252191,6,5.793447161972463,4.213090420908031,6,3.593309223390699,6.081862570042034,100,4.780261005207484,5.596583840394389,5,3.2882212444102805,6,True.
CT,150,678,483-7774,yes,no,0,2.9848350359955287,5,6.089777008119318,6.057079965182448,8,3.0510270741513894,3.4973040324368165,250,4.412857148538936,5.115328317686576,4,5.28020357882246,3,False.
LA,130,766,265-6381,yes,yes,100,12.36172129045672,3,9.64285208080816,8.378918503115603,5,7.3187932238927935,4.337482852852177,200,5.585965385084441,6.031504237178594,8,5.818382593667602,3,True.
TX,79,848,945-9680,yes,no,0,13.601934341042393,4,7.873577024925545,7.68960164755417,2,8.02602586579142,4.455068700972533,50,6.6161814494354,5.990576380843674,10,4.795328742284132,3,True.
NH,135,787,674-2934,no,no,0,9.481457922166973,5,9.544502019961056,8.027989573938175,6,5.919604961215409,3.860523637060126,200,4.424821909208141,5.156801233167296,7,7.0202240205339095,3,True.
RI,110,827,945-2130,no,no,0,11.94849359280746,4,7.43184292283787,6.755861252176546,0,7.753756470060715,2.653137295324305,150,7.874644751547805,5.205829820194344,9,2.351930498982587,6,True.
SD,126,836,550-1713,no,no,0,5.779508457409136,5,4.423410820439738,3.055703694768689,2,6.07301847533411,3.8443689202319806,100,6.346566818958989,5.3390490993091255,4,3.441675860074481,6,True.
GA,158,716,874-3808,no,no,0,4.243083018055626,4,8.820978832776198,9.8824602742696,10,2.2598825898531896,5.139360256395558,150,3.1928539891987584,5.089618798672155,0,13.42186925680201,1,False.
MT,192,778,941-4579,no,yes,200,5.178405415475195,3,3.5088016442392727,3.8799098800946257,0,5.595959534345947,3.129215936665192,150,7.717783014871054,5.453934744196686,4,0.7060520973217832,9,True.
NM,35,787,362-9363,yes,yes,500,0.9547884638003924,2,4.934949377742067,5.678075962970417,5,1.5476615815131294,3.9963793363876743,250,2.9862464458052136,6.432138742115057,6,5.558732233240633,4,False.
WI,22,877,550-3342,yes,no,0,6.968676853195209,4,6.879394150636586,7.695651187658138,5,3.794297663889089,4.359927066516479,250,5.86373129730039,4.596429314909614,7,3.6447756252158503,5,True.
DC,48,686,586-1054,no,no,0,1.3376835029294858,2,0.4282799187832413,2.231828051958442,1,5.37293943929369,4.765697154919243,250,1.732571193818584,4.18495025356152,7,3.1481887983495667,6,False.
CA,198,676,614-8989,yes,no,0,5.248192467094043,4,6.698859083943468,3.708506110061869,6,4.659957608055954,5.373671247124084,150,4.403682815524885,4.981334683215793,4,5.175856576673822,5,True.
NV,168,788,750-3318,yes,yes,800,5.427479693092189,1,4.6830327072666025,4.081664349580606,1,5.799545086006189,3.8695295650847017,200,4.674688056899241,4.382407115231757,6,5.167562473816044,7,False.
KY,85,758,731-8672,yes,no,0,8.435409126955232,3,8.040246273299367,6.258589969501218,5,6.803776030436772,5.685629374772573,150,2.5220946759778533,5.156544801511361,6,10.3089305141607,1,True.
NJ,44,787,929-9077,yes,no,0,3.0246904377312065,3,5.579325969511459,4.453947118364884,2,4.858231209820023,2.3420112550585017,300,4.980550035022953,4.765953010378037,3,4.746671962845992,7,True.
NY,166,788,543-5906,no,yes,200,4.509447162693288,1,6.186063117818513,3.7103581478720384,1,4.832992784072406,0.8791899009659669,250,7.5374538248823315,5.64136232379759,3,0.6685764549080515,9,True.
AK,181,657,613-2736,no,yes,300,3.793808729741116,4,3.670747267416364,2.513285997618396,5,4.476208727335644,5.3929524647553615,200,6.446690655255951,6.603518437071411,3,1.9037951333270948,5,False.
WV,100,878,693-5368,no,no,0,8.55864245969734,5,4.045806694338591,6.491794323778368,1,6.169517318113918,6.140839898435381,100,6.406015072543563,3.7479096931291824,7,3.5256378161689708,5,True.
OR,142,798,818-6035,yes,yes,200,10.115296284066162,3,9.259188641018408,8.311214574638372,5,4.9198453377538485,3.4061534183297866,200,8.245100832287495,4.466754787077358,4,3.549832877190747,6,False.
IL,74,737,606-4355,no,no,0,5.344389652392744,5,7.301489660574862,6.401178736294617,9,4.458211581469633,5.607262222963865,400,2.918746199174832,2.973737153520679,7,5.686146427510694,3,False.
MD,53,776,804-3649,yes,yes,600,9.689907363995156,5,4.499984286441033,6.812739723374969,0,7.480399066889068,3.835961413696635,150,7.219148274030491,4.348381783573426,7,5.268019314217751,4,True.
OH,13,797,375-7052,no,yes,400,4.618896167612886,3,3.7439671101024663,6.53875844622362,1,4.440057823888645,4.579283584605214,250,5.608320286116688,3.983261147389944,5,4.141568498097519,6,True.
